,AirBnb Neighborhood,AirBnb Price,AirBnb Type,AirBnb Lat,AirBnb Long,AirBnb Source,neighborhood name,Regular Price,Regular Type,Regular Lat,Regular Long,Regular Source
5346,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2395,apartment,34.00030136,-118.4240036,Reguar
5347,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2395,apartment,34.00270081,-118.4339981,Reguar
5348,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2400,townhouse,34.02389908,-118.447998,Reguar
5349,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2495,apartment,33.99900055,-118.435997,Reguar
5350,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2495,apartment,33.9966011,-118.4380035,Reguar
5351,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2550,townhouse,34.01720047,-118.4240036,Reguar
5352,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2719,apartment,34.02510071,-118.4339981,Reguar
5353,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2875,townhouse,34.02399826,-118.447998,Reguar
5354,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2900,apartment,34.00510025,-118.4349976,Reguar
5355,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,2995,apartment,34.00030136,-118.4240036,Reguar
5356,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,3250,townhouse,33.99940109,-118.4380035,Reguar
5357,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,3850,single_home,33.99980164,-118.4189987,Reguar
5358,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,3900,single_home,34.01259995,-118.4280014,Reguar
5359,"{'id': 116415, 'name': 'Mar Vista'}",7722,House,34.00003815,-118.4434586,Airbnb,Mar Vista,3960,single_home,34.00059891,-118.4329987,Reguar
5360,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5361,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5362,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5363,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,1695,apartment,34.00239944,-118.4349976,Reguar
5364,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,1895,apartment,33.9992981,-118.4229965,Reguar
5365,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2195,apartment,33.99959946,-118.4369965,Reguar
5366,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2395,apartment,34.00030136,-118.4240036,Reguar
5367,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2395,apartment,34.00270081,-118.4339981,Reguar
5368,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2400,townhouse,34.02389908,-118.447998,Reguar
5369,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2495,apartment,33.99900055,-118.435997,Reguar
5370,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2495,apartment,33.9966011,-118.4380035,Reguar
5371,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2550,townhouse,34.01720047,-118.4240036,Reguar
5372,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2719,apartment,34.02510071,-118.4339981,Reguar
5373,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2875,townhouse,34.02399826,-118.447998,Reguar
5374,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2900,apartment,34.00510025,-118.4349976,Reguar
5375,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,2995,apartment,34.00030136,-118.4240036,Reguar
5376,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,3250,townhouse,33.99940109,-118.4380035,Reguar
5377,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,3850,single_home,33.99980164,-118.4189987,Reguar
5378,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,3900,single_home,34.01259995,-118.4280014,Reguar
5379,"{'id': 116415, 'name': 'Mar Vista'}",2448,Guest suite,34.00310135,-118.4415436,Airbnb,Mar Vista,3960,single_home,34.00059891,-118.4329987,Reguar
5380,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5381,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5382,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5383,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,1695,apartment,34.00239944,-118.4349976,Reguar
5384,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,1895,apartment,33.9992981,-118.4229965,Reguar
5385,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2195,apartment,33.99959946,-118.4369965,Reguar
5386,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2395,apartment,34.00030136,-118.4240036,Reguar
5387,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2395,apartment,34.00270081,-118.4339981,Reguar
5388,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2400,townhouse,34.02389908,-118.447998,Reguar
5389,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2495,apartment,33.99900055,-118.435997,Reguar
5390,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2495,apartment,33.9966011,-118.4380035,Reguar
5391,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2550,townhouse,34.01720047,-118.4240036,Reguar
5392,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2719,apartment,34.02510071,-118.4339981,Reguar
5393,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2875,townhouse,34.02399826,-118.447998,Reguar
5394,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2900,apartment,34.00510025,-118.4349976,Reguar
5395,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,2995,apartment,34.00030136,-118.4240036,Reguar
5396,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,3250,townhouse,33.99940109,-118.4380035,Reguar
5397,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,3850,single_home,33.99980164,-118.4189987,Reguar
5398,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,3900,single_home,34.01259995,-118.4280014,Reguar
5399,"{'id': 116415, 'name': 'Mar Vista'}",1026,Apartment,34.01520157,-118.4191589,Airbnb,Mar Vista,3960,single_home,34.00059891,-118.4329987,Reguar
5400,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5401,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5402,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5403,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,1695,apartment,34.00239944,-118.4349976,Reguar
5404,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,1895,apartment,33.9992981,-118.4229965,Reguar
5405,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2195,apartment,33.99959946,-118.4369965,Reguar
5406,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2395,apartment,34.00030136,-118.4240036,Reguar
5407,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2395,apartment,34.00270081,-118.4339981,Reguar
5408,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2400,townhouse,34.02389908,-118.447998,Reguar
5409,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2495,apartment,33.99900055,-118.435997,Reguar
5410,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2495,apartment,33.9966011,-118.4380035,Reguar
5411,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2550,townhouse,34.01720047,-118.4240036,Reguar
5412,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2719,apartment,34.02510071,-118.4339981,Reguar
5413,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2875,townhouse,34.02399826,-118.447998,Reguar
5414,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2900,apartment,34.00510025,-118.4349976,Reguar
5415,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,2995,apartment,34.00030136,-118.4240036,Reguar
5416,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,3250,townhouse,33.99940109,-118.4380035,Reguar
5417,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,3850,single_home,33.99980164,-118.4189987,Reguar
5418,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,3900,single_home,34.01259995,-118.4280014,Reguar
5419,"{'id': 116415, 'name': 'Mar Vista'}",1710,Guest suite,34.00458908,-118.435112,Airbnb,Mar Vista,3960,single_home,34.00059891,-118.4329987,Reguar
5420,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5421,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5422,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5423,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,1695,apartment,34.00239944,-118.4349976,Reguar
5424,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,1895,apartment,33.9992981,-118.4229965,Reguar
5425,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2195,apartment,33.99959946,-118.4369965,Reguar
5426,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2395,apartment,34.00030136,-118.4240036,Reguar
5427,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2395,apartment,34.00270081,-118.4339981,Reguar
5428,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2400,townhouse,34.02389908,-118.447998,Reguar
5429,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2495,apartment,33.99900055,-118.435997,Reguar
5430,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2495,apartment,33.9966011,-118.4380035,Reguar
5431,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2550,townhouse,34.01720047,-118.4240036,Reguar
5432,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2719,apartment,34.02510071,-118.4339981,Reguar
5433,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2875,townhouse,34.02399826,-118.447998,Reguar
5434,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2900,apartment,34.00510025,-118.4349976,Reguar
5435,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,2995,apartment,34.00030136,-118.4240036,Reguar
5436,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,3250,townhouse,33.99940109,-118.4380035,Reguar
5437,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,3850,single_home,33.99980164,-118.4189987,Reguar
5438,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,3900,single_home,34.01259995,-118.4280014,Reguar
5439,"{'id': 116415, 'name': 'Mar Vista'}",1674,Guesthouse,34.00582123,-118.4338379,Airbnb,Mar Vista,3960,single_home,34.00059891,-118.4329987,Reguar
5440,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5441,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5442,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5443,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,1695,apartment,34.00239944,-118.4349976,Reguar
5444,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,1895,apartment,33.9992981,-118.4229965,Reguar
5445,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2195,apartment,33.99959946,-118.4369965,Reguar
5446,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2395,apartment,34.00030136,-118.4240036,Reguar
5447,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2395,apartment,34.00270081,-118.4339981,Reguar
5448,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2400,townhouse,34.02389908,-118.447998,Reguar
5449,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2495,apartment,33.99900055,-118.435997,Reguar
5450,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2495,apartment,33.9966011,-118.4380035,Reguar
5451,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2550,townhouse,34.01720047,-118.4240036,Reguar
5452,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2719,apartment,34.02510071,-118.4339981,Reguar
5453,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2875,townhouse,34.02399826,-118.447998,Reguar
5454,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2900,apartment,34.00510025,-118.4349976,Reguar
5455,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,2995,apartment,34.00030136,-118.4240036,Reguar
5456,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,3250,townhouse,33.99940109,-118.4380035,Reguar
5457,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,3850,single_home,33.99980164,-118.4189987,Reguar
5458,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,3900,single_home,34.01259995,-118.4280014,Reguar
5459,"{'id': 116415, 'name': 'Mar Vista'}",1890,Guesthouse,34.00484085,-118.4478531,Airbnb,Mar Vista,3960,single_home,34.00059891,-118.4329987,Reguar
5460,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5461,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5462,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5463,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,1695,apartment,34.00239944,-118.4349976,Reguar
5464,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,1895,apartment,33.9992981,-118.4229965,Reguar
5465,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2195,apartment,33.99959946,-118.4369965,Reguar
5466,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2395,apartment,34.00030136,-118.4240036,Reguar
5467,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2395,apartment,34.00270081,-118.4339981,Reguar
5468,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2400,townhouse,34.02389908,-118.447998,Reguar
5469,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2495,apartment,33.99900055,-118.435997,Reguar
5470,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2495,apartment,33.9966011,-118.4380035,Reguar
5471,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2550,townhouse,34.01720047,-118.4240036,Reguar
5472,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2719,apartment,34.02510071,-118.4339981,Reguar
5473,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2875,townhouse,34.02399826,-118.447998,Reguar
5474,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2900,apartment,34.00510025,-118.4349976,Reguar
5475,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,2995,apartment,34.00030136,-118.4240036,Reguar
5476,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,3250,townhouse,33.99940109,-118.4380035,Reguar
5477,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,3850,single_home,33.99980164,-118.4189987,Reguar
5478,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,3900,single_home,34.01259995,-118.4280014,Reguar
5479,"{'id': 116415, 'name': 'Mar Vista'}",2502,Guesthouse,34.02529907,-118.4193268,Airbnb,Mar Vista,3960,single_home,34.00059891,-118.4329987,Reguar
5480,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5481,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5482,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5483,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,1695,apartment,34.00239944,-118.4349976,Reguar
5484,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,1895,apartment,33.9992981,-118.4229965,Reguar
5485,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2195,apartment,33.99959946,-118.4369965,Reguar
5486,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2395,apartment,34.00030136,-118.4240036,Reguar
5487,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2395,apartment,34.00270081,-118.4339981,Reguar
5488,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2400,townhouse,34.02389908,-118.447998,Reguar
5489,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2495,apartment,33.99900055,-118.435997,Reguar
5490,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2495,apartment,33.9966011,-118.4380035,Reguar
5491,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2550,townhouse,34.01720047,-118.4240036,Reguar
5492,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2719,apartment,34.02510071,-118.4339981,Reguar
5493,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2875,townhouse,34.02399826,-118.447998,Reguar
5494,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2900,apartment,34.00510025,-118.4349976,Reguar
5495,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,2995,apartment,34.00030136,-118.4240036,Reguar
5496,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,3250,townhouse,33.99940109,-118.4380035,Reguar
5497,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,3850,single_home,33.99980164,-118.4189987,Reguar
5498,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,3900,single_home,34.01259995,-118.4280014,Reguar
5499,"{'id': 116415, 'name': 'Mar Vista'}",2430,Apartment,34.0218811,-118.4399033,Airbnb,Mar Vista,3960,single_home,34.00059891,-118.4329987,Reguar
5500,"{'id': 116415, 'name': 'Mar Vista'}",9414,Bungalow,34.00059891,-118.4486389,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5501,"{'id': 116415, 'name': 'Mar Vista'}",9414,Bungalow,34.00059891,-118.4486389,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5502,"{'id': 116415, 'name': 'Mar Vista'}",9414,Bungalow,34.00059891,-118.4486389,Airbnb,Mar Vista,1575,apartment,34.00049973,-118.4380035,Reguar
5503,"{'id': 116415, 'name': 'Mar Vista'}",9414,Bungalow,34.00059891,-118.4486389,Airbnb,Mar Vista,1695,apartment,34.00239944,-118.4349976,Reguar
5504,"{'id': 116415, 'name': 'Mar Vista'}",9414,Bungalow,34.00059891,-118.4486389,Airbnb,Mar Vista,1895,apartment,33.9992981,-118.4229965,Reguar
5505,"{'id': 116415, 'name': 'Mar Vista'}",9414,Bungalow,34.00059891,-118.4486389,Airbnb,Mar Vista,2195,apartment,33.99959946,-118.4369965,Reguar
